"pid","test","drawing","input","stdev_speed","max_speed","entropy_speed","drawingtime","stdev_pressure","max_pressure","entropy_pressure","entropy_x","entropy_y","stdev_dx","max_dx","entropy_dx","stdev_dy","max_dy","entropy_dy","fulltestname","time","log_time","ftest"
16,1,"loops","pen",0.586355170228102,5.4,1.96109285117723,3.981,0.139266513353762,0.824546686808268,2.47326571101535,7.40133658720447,6.71211121450532,7.75725355463689,27,4.72355078349489,15.378263071743,31,5.55269374684907,"1PostTestAvg",19.07,2.99922616280825,"1"
16,1,"loops","touch",0.46870711352198,3.25,1.85932342872189,4.306,0,0,0,7.26588972483075,6.88984474964553,7.25961643198391,26,4.61694506306618,16.9963372205007,31,5.66593596626177,"1PostTestAvg",19.07,2.99922616280825,"1"
16,1,"spiral","pen",0.974226231211882,6.5,2.89091080779404,4.897,0.197874732975912,1.10601539611816,2.97473836940781,7.16675317904117,7.35270815602967,13.8563673800733,39,5.64061200861276,14.2469838684522,39,5.62997485132582,"1PostTestAvg",19.07,2.99922616280825,"1"
16,1,"spiral","touch",0.838856546383351,3.22222222222222,2.60535942398951,4.705,0,0,0,7.30056450196484,7.3676182322241,13.5790818103419,29,5.40520898507607,14.2188718184487,28,5.54846657769648,"1PostTestAvg",19.07,2.99922616280825,"1"
16,2,"loops","pen",0.421264772427349,2.9,1.7114603598536,3.855,0.176323222058102,1.11490605672201,2.85653028658048,7.10481724762901,6.49621759779997,6.01362316811671,23.5,4.4094967229025,13.3693265032281,24.5,5.32318213482215,"2PostTestAvg",16.98,2.88926002904347,"2"
16,2,"loops","touch",0.532519437342989,3.11111111111111,2.02427816044765,3.323,0,0,0,7.00083417832025,6.71313157736503,8.17176404759782,28,4.76090398044613,19.4055495883555,28.5,5.6251474334924,"2PostTestAvg",16.98,2.88926002904347,"2"
16,2,"spiral","pen",0.5861537144823,1.58333333333333,2.31198758427461,6.038,0.153666815473679,1.02175458272298,2.61877565944662,7.30665309257947,7.2083630148444,8.99455341676303,19,5.01296651029069,8.16304134684137,18.5,4.94449801304984,"2PostTestAvg",16.98,2.88926002904347,"2"
16,2,"spiral","touch",1.14618949403676,9.55555555555556,2.9050712590616,5.764,0,0,0,7.56930402189272,7.498484473289,17.8106617595871,86,5.72823578463011,15.7735066763521,40.5,5.69410543283161,"2PostTestAvg",16.98,2.88926002904347,"2"
16,3,"loops","pen",0.38473116008199,2.625,1.60629045557887,4.431,0.152783433322753,0.809476216634115,2.5929048270267,7.21404165098456,6.60946649031835,5.27368153393645,12,4.19377653551699,10.7501318397725,19,5.07823895397639,"3PostTestAvg",15.88,2.82612948916781,"3"
16,3,"loops","touch",0.451014206466592,2.75,1.72637405197527,3.389,0,0,0,6.99028881894377,6.76651173123193,7.01766831501938,22,4.53694970278706,16.9008417098721,23,5.45746093003013,"3PostTestAvg",15.88,2.82612948916781,"3"
16,3,"spiral","pen",0.741823109390651,3.4,2.58376310508465,5.716,0.210186313308216,1.21035461425781,2.96547337742355,7.27496572061517,7.40993201851943,11.4825511751801,21.5,5.37084290283452,11.1818877877534,24,5.34526228739782,"3PostTestAvg",15.88,2.82612948916781,"3"
16,3,"spiral","touch",0.801898010366869,4.38888888888889,2.57186720175847,6.179,0,0,0,7.44181039159601,7.42464248812709,12.9765558955983,39.5,5.48175153240278,12.5696882694067,26,5.43542272112979,"3PostTestAvg",15.88,2.82612948916781,"3"
16,4,"loops","pen",0.454878858809759,4.6,1.69688074119374,4.036,0.146537536697842,0.775152079264323,2.57189175894988,7.06880331425433,6.53567853222948,5.64984424593443,23,4.3197954930932,11.5302654668279,20,5.2104169817289,"4PostTestAvg",16.025,2.83468285203558,"4"
16,4,"loops","touch",0.455047041614446,3.4375,1.65394417299572,3.722,0,0,0,6.96215505534335,6.65948413501633,6.59048097850404,27.5,4.50096866628106,15.1638407040154,24.5,5.40323847371949,"4PostTestAvg",16.025,2.83468285203558,"4"
16,4,"spiral","pen",1.36260183673527,18.6666666666667,2.74825731198364,5.005,0.188925948116511,0.98915049235026,2.87393752932409,7.21976979699453,7.2600329354111,13.7582971510973,56,5.51660730543991,13.7992341542544,33.5,5.608373849363,"4PostTestAvg",16.025,2.83468285203558,"4"
16,4,"spiral","touch",1.11343340468789,6.375,3.00745924036563,4.538,0,0,0,7.2239176047885,7.24624111565183,17.465355412401,51,5.79069060700818,15.7135592908564,36,5.65902769692847,"4PostTestAvg",16.025,2.83468285203558,"4"
17,0,"loops","pen",0.691497206750505,3.875,2.23917994460412,2.59,0.323948505738222,1.85545984903971,3.6239122320101,6.87419655209529,6.49898001718931,9.35341942232604,31,4.96631437648383,21.4580924106514,44.5,5.80861668541954,"PretestAvg",19.595,3.02504832788804,"0"
17,0,"loops","touch",0.616019162771756,3.0625,2.15215165925304,2.723,0,0,0,6.72068994143987,6.6648155114467,9.70968268872587,24.5,4.96351085336787,25.400226529709,39.5,5.97085494499811,"PretestAvg",19.595,3.02504832788804,"0"
17,0,"spiral","pen",1.16219192868873,4.40909090909091,3.19851240128838,3.402,0.515786122646845,2.37678782145182,4.19768336754428,6.86474843082476,6.70515634174429,17.5875089318589,48.5,5.85725311315796,17.7034545998781,43,5.84583027269129,"PretestAvg",19.595,3.02504832788804,"0"
17,0,"spiral","touch",1.1961661143729,2.625,3.25310736094534,19.621,0,0,0,7.41949983580791,7.35552464751209,19.8321232739491,44.5,6.10474733246774,17.9969757329151,33,5.90429512571847,"PretestAvg",19.595,3.02504832788804,"0"
17,1,"loops","pen",0.65249953184867,3.625,2.19603117346086,2.736,0.261998693384155,1.63885180155436,3.29848215694876,6.88891872071902,6.4080578672831,8.77949644068303,29,4.91586185727638,21.5198998377494,36.5,5.80761616152641,"1PostTestAvg",16.38,2.85532011983725,"1"
17,1,"loops","touch",0.505761444262901,2.0625,1.91487380299159,3.306,0,0,0,6.85175798765017,6.84233737715573,8.16357733930869,19.5,4.5848391295467,22.6415468102292,35.5,5.70819006849641,"1PostTestAvg",16.38,2.85532011983725,"1"
17,1,"spiral","pen",1.03962190128911,3,3.07324110502994,3.19,0.330049038282825,1.80111910502116,3.67193565289669,6.66948246350662,6.8766975714459,16.1624158456473,34,5.6877728486256,15.7430746468929,30.5,5.72443809133975,"1PostTestAvg",16.38,2.85532011983725,"1"
17,1,"spiral","touch",1.09664141296836,1.90625,3.05509768878173,4.08,0,0,0,7.15395464257783,7.23616721944607,18.1989275623195,31.5,5.77315824997337,19.7187185476954,37.5,5.96007752394957,"1PostTestAvg",16.38,2.85532011983725,"1"
17,2,"loops","pen",0.664024764167669,6.3,1.99521684970501,3.498,0.173287177021001,1.05289815266927,2.81187681742538,7.17113224693439,6.99419934597058,8.51208926942514,31.5,4.79630850065333,23.5861409494975,42,5.8880678947484,"2PostTestAvg",17.525,2.91912117118215,"2"
17,2,"loops","touch",0.630546652816279,3.1875,2.21966067276493,3.214,0,0,0,7.07464158051408,6.8139450087221,9.81724221863124,25.5,4.95529537614468,26.1528170328229,40.5,5.96337198359231,"2PostTestAvg",17.525,2.91912117118215,"2"
17,2,"spiral","pen",1.03811326280784,3.125,3.03779141196671,3.294,0.286817046454326,1.93177083333333,3.40569411301403,6.88923308456629,6.69954718591271,16.0019515770728,37.5,5.81327779559176,15.5240093598557,34,5.71273245988137,"2PostTestAvg",17.525,2.91912117118215,"2"
17,2,"spiral","touch",1.17259685937121,2.34375,3.14634823483048,3.615,0,0,0,7.06572672848179,6.90116462794614,19.4259751879284,37.5,5.89056400438922,19.0098781176174,38,5.80231233450103,"2PostTestAvg",17.525,2.91912117118215,"2"
17,3,"loops","pen",0.617119515697713,6.5,1.95293621291857,3.789,0.17599559043812,1.06767972310384,2.75330970426878,7.08689841266098,7.16538823122446,7.34230588307831,32.5,4.64234891543384,23.7251299180195,38.5,5.88238014164889,"3PostTestAvg",16.71,2.87412945179474,"3"
17,3,"loops","touch",0.565077381197815,3.375,2.06716935616779,3.639,0,0,0,7.02157565243989,7.11462659776486,8.69789711555764,27,4.87222799436323,26.3020387790099,39,5.87003372798637,"3PostTestAvg",16.71,2.87412945179474,"3"
17,3,"spiral","pen",1.0691445021473,3.58333333333333,3.07734284854128,3.803,0.282757039374119,1.63013305664062,3.45616173388503,6.98384628788035,7.05384570296778,16.7192615011921,43,5.82820942624691,17.2311533209277,38,5.89017129128592,"3PostTestAvg",16.71,2.87412945179474,"3"
17,3,"spiral","touch",0.982705514920091,1.875,2.92868196413972,3.581,0,0,0,6.87211811296044,6.92080133377528,16.2773720129634,30,5.73402289350813,15.2711720579402,28,5.64270362396535,"3PostTestAvg",16.71,2.87412945179474,"3"
17,4,"loops","pen",0.802685276679796,8.125,2.18288742221992,3.269,0.205434493891832,1.24382972717285,2.98819086007689,7.09120430305465,6.93687818360861,8.17188938492213,32.5,4.79624491235424,27.7539538216867,47.5,6.10405556443647,"4PostTestAvg",16.305,2.85099547708731,"4"
17,4,"loops","touch",0.609750691749069,4.27777777777778,2.1391442588677,3.315,0,0,0,6.94451801720706,6.98613258425483,9.06521836910739,38.5,4.87670198793474,28.400098757799,40.5,6.01314213268427,"4PostTestAvg",16.305,2.85099547708731,"4"
17,4,"spiral","pen",1.21041490699675,4.36363636363636,3.28445530437236,4.178,0.266744245853982,1.48622258504232,3.35583859964887,7.10064475177225,7.15487482071247,18.9169027867221,48,5.98489918620857,17.547847596695,49,5.86443920407181,"4PostTestAvg",16.305,2.85099547708731,"4"
17,4,"spiral","touch",1.14246840671743,2.1875,3.12393776419719,3.756,0,0,0,7.15228130655981,6.97589760604303,18.932900698532,36.5,5.95597546194793,18.1413624305619,34.5,5.81902733182642,"4PostTestAvg",16.305,2.85099547708731,"4"
1,0,"loops","pen",0.600023453091002,3.25,2.10446308870402,3.285,0.326848823256841,1.90142211914063,3.65602475648898,7.08301930786597,6.30736647476285,8.13502426079674,24.5,4.86915415856024,12.1150330933151,26.5,5.30722963037046,"PretestAvg",18.605,2.9757846357443,"0"
1,0,"loops","touch",0.436592421846025,3.4375,1.75178356413615,4.256,0,0,0,7.07944527749965,6.34798392093306,6.52023622211319,28.5,4.53833060629229,10.4511583978341,25.5,5.21032508359644,"PretestAvg",18.605,2.9757846357443,"0"
1,0,"spiral","pen",1.09846633582355,2.81818181818182,3.13890256679937,3.184,0.571662872174617,2.87708333333333,4.33460125399,6.74113994729871,6.92633550595745,17.1218314078447,37,5.80023377693517,17.57064852714,51.5,5.79510065542663,"PretestAvg",18.605,2.9757846357443,"0"
1,0,"spiral","touch",0.719490903601033,2.02941176470588,2.3878321521803,4.389,0,0,0,6.91738183787433,7.04641448447822,11.9231295930857,34.5,5.17672811510941,13.8649062607958,29.5,5.50531658806891,"PretestAvg",18.605,2.9757846357443,"0"
1,1,"loops","pen",1.06163499827087,7.6,2.71738980138695,1.75,0.283031563961052,1.46509043375651,3.33784758517974,6.30977514097078,5.80364266787343,12.4314500679658,39,5.09508574290277,16.6622791695075,41.5,5.56637116359971,"1PostTestAvg",17.115,2.89674032434704,"1"
1,1,"loops","touch",0.732308360682057,4.375,2.47612412538779,3.472,0,0,0,6.89017214163694,6.46378179055799,10.8340421495015,35,5.17544028247796,17.6204081562444,31.5,5.66575154251008,"1PostTestAvg",17.115,2.89674032434704,"1"
1,1,"spiral","pen",1.01920824393323,2.31818181818182,2.99041893291162,2.877,0.634769731434923,2.77969156901042,4.47609794845267,6.7490932663154,6.53961587176644,16.2141850574712,34.5,5.68495882389762,14.312608815443,31.5,5.51837276469885,"1PostTestAvg",17.115,2.89674032434704,"1"
1,1,"spiral","touch",1.27874260472455,2.59375,3.26775842118435,3.139,0,0,0,6.90374381572391,6.81575499806984,21.1215808015471,41.5,5.95824219103111,21.0806410449299,43.5,5.98771385566499,"1PostTestAvg",17.115,2.89674032434704,"1"
1,2,"loops","pen",1.51342021060989,14.3333333333333,2.3909656568563,1.782,0.297633119173484,1.7203125,3.46487384711573,6.1533260678168,5.5592445310997,10.9801681572956,43,5.03080580305862,13.04494276608,29,5.33778613213257,"2PostTestAvg",17.805,2.9341227919223,"2"
1,2,"loops","touch",0.785690834190619,5.0625,2.25014281148381,1.915,0,0,0,6.30819004000377,5.77623421985396,10.8011134142424,40.5,5.02674204488207,12.5635519737169,27,5.2633003013211,"2PostTestAvg",17.805,2.9341227919223,"2"
1,2,"spiral","pen",1.36022388845149,5.09090909090909,3.33421215380705,3.531,0.448855952978838,2.40166473388672,4.06183682970647,7.01449734072281,7.00064619389412,19.5747987893364,56,5.90550120463512,20.007150034655,50,5.98688513071644,"2PostTestAvg",17.805,2.9341227919223,"2"
1,2,"spiral","touch",0.784057632865939,1.6875,2.53673389271369,3.223,0,0,0,6.72803787483377,6.84214260940826,13.0075763858129,27.5,5.32545309303717,15.6676213566182,33,5.70180511349289,"2PostTestAvg",17.805,2.9341227919223,"2"
1,3,"loops","pen",0.71232861266686,3.3,2.43361384877995,1.538,0.315991003447762,1.71145413716634,3.44047439593735,6.06137226627855,5.28701084515733,9.25102531064777,21,4.91029420936169,10.8722533837448,25.5,5.09164743367646,"3PostTestAvg",17.205,2.9016962816274,"3"
1,3,"loops","touch",0.462616612263283,1.8125,1.92138049752176,1.932,0,0,0,6.19294747321562,5.49652318927727,7.14881852183622,18,4.6275548647969,10.4676410314982,22.5,4.90653814433812,"3PostTestAvg",17.205,2.9016962816274,"3"
1,3,"spiral","pen",1.016470083394,3.65,2.95245191553101,2.648,0.533103162805793,2.97187093098958,4.2873867456196,6.53173494954071,6.57759878795844,14.689762116006,36.5,5.53826701847193,15.7069367167772,35,5.58440882596915,"3PostTestAvg",17.205,2.9016962816274,"3"
1,3,"spiral","touch",0.605493350008643,1.47058823529412,2.30602456336887,4.155,0,0,0,6.69287334887016,6.84651581467422,10.0572797760639,25,5.12464994331961,12.7389633507203,30.5,5.4192201270901,"3PostTestAvg",17.205,2.9016962816274,"3"
1,4,"loops","pen",0.602747771959072,4.6,1.82317480008288,1.755,0.249562423731313,1.18992538452148,3.2003307971616,6.11571262313689,5.00514771606661,7.17210518345118,23,4.65897713321477,5.97233541840903,12.5,4.33660805633463,"4PostTestAvg",17.535,2.9196608366027,"4"
1,4,"loops","touch",0.41901392355349,2.38888888888889,1.73970912798944,2.398,0,0,0,6.24004174723345,5.47088635429854,6.41310877033453,21.5,4.31719757417698,8.5576651312621,17,4.65824797817461,"4PostTestAvg",17.535,2.9196608366027,"4"
1,4,"spiral","pen",0.787690141909742,3.83333333333333,2.60552985262689,3.916,0.370158713369186,2.46510009765625,3.82425503927626,6.76931923399519,6.82799598229838,11.5957289798771,25.5,5.35278321901959,10.788792666168,26.5,5.20871259169523,"4PostTestAvg",17.535,2.9196608366027,"4"
1,4,"spiral","touch",0.658450060502004,1.84375,2.36580732105497,4.355,0,0,0,6.82745605331858,7.01574963644186,10.916382899151,29.5,5.21972009278107,12.9734827312001,27.5,5.43390792231022,"4PostTestAvg",17.535,2.9196608366027,"4"
2,0,"loops","pen",1.06460718790178,3.45454545454545,2.92076080117816,2.32,0.226176034015159,1.22551854451497,3.17469478397472,6.64469718565541,6.31122519977843,16.3603752839788,38,5.58949031755958,20.9888980158308,47.5,5.81449399398192,"PretestAvg",16.475,2.86077128811987,"0"
2,0,"loops","touch",0.621395901239589,1.4375,2.22875249736079,2.94,0,0,0,6.80686461059583,6.48484693408468,10.2122219231483,23.5,5.07918768462359,17.9402881949891,36,5.63074985038048,"PretestAvg",16.475,2.86077128811987,"0"
2,0,"spiral","pen",0.674042084161443,4.66666666666667,2.31697144115045,4.664,0.145246207519733,1.03829574584961,2.48944088402073,6.80022230015787,6.68331411455234,9.31793113480944,24,5.06235691062752,8.86788156190092,20.5,5.01795821521721,"PretestAvg",16.475,2.86077128811987,"0"
2,0,"spiral","touch",0.721492409164657,2.5625,2.46759595495168,5.563,0,0,0,7.26347269665079,7.18013119676192,11.7991406718227,38,5.31075418601708,10.4044693691504,24.5,5.27116879269113,"PretestAvg",16.475,2.86077128811987,"0"
2,1,"loops","pen",0.93155922863109,4,2.7429023168734,2.44,0.197033835330057,1.16239471435547,2.93606827175145,6.75857444649691,6.30140803095205,12.6524503740127,27.5,5.313828145306,18.5402472754515,38.5,5.70467638287317,"1PostTestAvg",16.945,2.88731152459957,"1"
2,1,"loops","touch",0.715113731407301,1.5,2.35216912537178,2.573,0,0,0,6.78200910980468,6.40996359687322,11.7588605874874,22,5.10111684876873,17.4167246448115,30.5,5.47063335119357,"1PostTestAvg",16.945,2.88731152459957,"1"
2,1,"spiral","pen",0.405239419323407,1.7,1.75039771820975,5.984,0.226058091174356,1.18345489501953,3.12012766353284,6.78200975437896,6.45134774899286,6.13730108074634,16,4.54104909180225,4.76913785436557,12,4.19287342519984,"1PostTestAvg",16.945,2.88731152459957,"1"
2,1,"spiral","touch",0.248279641768743,0.5625,1.09020785465348,7.612,0,0,0,6.8265984944257,6.64778731501272,4.12519657042652,9,3.93721881347709,3.56978249950543,7,3.7337613150294,"1PostTestAvg",16.945,2.88731152459957,"1"
2,2,"loops","pen",0.658021373240652,2.8,2.33055432495446,2.72,0.11383491972662,0.785256830851237,2.20735683698902,6.97920522648262,6.27791024431283,10.0755277858086,22.5,4.97535976009548,15.5220487862203,34.5,5.44160711823485,"2PostTestAvg",15.455,2.8006293823953,"2"
2,2,"loops","touch",0.733064743357613,1.875,2.34350901538182,2.69,0,0,0,6.88223060811262,6.3729082154215,11.9987573203414,23,5.09438896667492,18.9301911210164,34.5,5.68773331163984,"2PostTestAvg",15.455,2.8006293823953,"2"
2,2,"spiral","pen",0.534759136164694,2,2.15286920131423,5.491,0.313661537578284,1.44852142333984,3.40057246569161,6.9448266192734,6.8109072900722,8.47896750175892,22,4.91529424666142,7.62822335724349,18.5,4.85262540357972,"2PostTestAvg",15.455,2.8006293823953,"2"
2,2,"spiral","touch",0.394602533507127,0.84375,1.68304233934382,7.121,0,0,0,6.93620229718447,6.86124883397212,6.55721699529771,14,4.511053752672,5.71740361301466,13.5,4.40331210402975,"2PostTestAvg",15.455,2.8006293823953,"2"
2,3,"loops","pen",0.720738269256424,3.16666666666667,2.49803650400603,2.626,0.115839621537865,0.732132466634115,2.24792658989972,6.94417984391281,6.41750911397821,10.928923212176,20.5,5.09160094444049,16.9188537607499,32.5,5.58352864304942,"3PostTestAvg",15.305,2.79147180924128,"3"
2,3,"loops","touch",1.01413965160111,3.5625,2.83584354267736,2.239,0,0,0,6.54493399893996,6.25745897714979,15.6010767909576,32,5.49023564604902,25.3933656598782,41,5.7529376962829,"3PostTestAvg",15.305,2.79147180924128,"3"
2,3,"spiral","pen",0.596505928079997,1.75,2.29741810306746,5.979,0.14458843421106,0.827829360961914,2.45796567892805,7.12459706259477,7.15246059022395,9.52807879467397,26,5.09256961650379,9.24856402214639,28,5.12333980286752,"3PostTestAvg",15.305,2.79147180924128,"3"
2,3,"spiral","touch",0.586882381540002,1.15625,2.03539103520184,4.937,0,0,0,7.05589426737565,6.91729370056758,9.72896489895544,19.5,4.9259614123116,9.03658480112473,18,5.02922397804891,"3PostTestAvg",15.305,2.79147180924128,"3"
2,4,"loops","pen",0.947202527895342,2.81818181818182,2.90154637443106,2.466,0.111593247347409,0.69240976969401,2.11665609891182,6.80627967270145,6.3975912739238,14.0313308874828,32.5,5.40349820421664,18.5722065890173,35.5,5.66522285244894,"4PostTestAvg",14.09,2.71403227277976,"4"
2,4,"loops","touch",0.745997433891844,1.55555555555556,2.34573187491689,2.657,0,0,0,6.86908048123962,6.35489849986006,12.2199230066509,24,5.14903651493095,19.4635992116543,35.5,5.66585125970302,"4PostTestAvg",14.09,2.71403227277976,"4"
2,4,"spiral","pen",0.53617124025583,2.4,2.14257067459322,4.969,0.200197901448071,1.05388692220052,2.93498083515619,6.80421835859674,6.5515410947357,8.17620396787429,21.5,4.93103537216768,7.51169469517106,20,4.85804233548247,"4PostTestAvg",14.09,2.71403227277976,"4"
2,4,"spiral","touch",0.564787506468696,1.34375,2.22755417649889,5.938,0,0,0,7.02761360249301,6.85693640919187,9.37840901779276,22,5.08220058510845,7.87448355742084,22.5,4.90153060510946,"4PostTestAvg",14.09,2.71403227277976,"4"
3,0,"loops","pen",0.257797244054896,1.4375,1.17940714262774,3.965,0.191177783789056,1.16162045796712,2.90250547006465,6.76711363831299,6.16042313291897,3.48777423528035,11.5,3.74593540402868,7.4604313828695,19.5,4.5619531717507,"PretestAvg",20.13,3.05069383162797,"0"
3,0,"loops","touch",0.182621579694594,0.625,0.865744043468502,5.929,0,0,0,6.95165995059914,6.7657995379617,2.98898425208544,10,3.50697693346432,8.37414132779331,13.5,4.62410011963773,"PretestAvg",20.13,3.05069383162797,"0"
3,0,"spiral","pen",0.274214142388586,1.6,1.38548552028546,20.925,0.2391958254795,1.41497624715169,3.27456039339841,7.59899528180047,7.39087070782227,3.96866908323615,9,3.85027291249063,3.63602615368305,7.5,3.79772372616034,"PretestAvg",20.13,3.05069383162797,"0"
3,0,"spiral","touch",0.445383562265,0.911764705882353,1.70226209113003,5.521,0,0,0,7.02087528842139,7.01657616817483,7.37491582293462,15.5,4.48398394348978,7.09202325149797,12,4.62536579969597,"PretestAvg",20.13,3.05069383162797,"0"
3,1,"loops","pen",0.279183308493866,2.7,1.10297651624502,4.11,0.18080126068264,1.11122042338053,2.8942937153231,6.63157498717401,6.3392006514548,3.51738367992564,13.5,3.72733247027927,9.08274413180595,15,4.78976079557238,"1PostTestAvg",20.5,3.06805293513362,"1"
3,1,"loops","touch",0.249204811668892,0.722222222222222,1.05803278846078,4.548,0,0,0,6.80773965569644,6.5102153798544,4.09875197474764,11,3.813768198094,8.85268920561436,16,4.69461911669172,"1PostTestAvg",20.5,3.06805293513362,"1"
3,1,"spiral","pen",0.460289208878883,1.83333333333333,1.92234504234862,10.588,0.216844530416248,1.1465461730957,3.14457540780481,7.11368228876264,7.0218679584589,7.04362815938218,16,4.72454118475528,6.98836888513046,18,4.68562991802421,"1PostTestAvg",20.5,3.06805293513362,"1"
3,1,"spiral","touch",0.50011701839813,0.970588235294118,2.00208781038511,4.581,0,0,0,6.78902656505556,6.83684285566147,8.28299161452725,16.5,4.82702289163689,8.26309250492758,16,4.80119607575611,"1PostTestAvg",20.5,3.06805293513362,"1"
3,2,"loops","pen",0.235535317474792,2,1.12129508792103,3.736,0.163450453087617,1.24189783732096,2.61543359884783,6.52660165502083,6.27299902729188,3.11474859414447,10,3.55218908864823,9.46884980362669,15,4.81767186924102,"2PostTestAvg",18.59,2.97501923195645,"2"
3,2,"loops","touch",0.32742514284256,1.8125,1.51692149361527,3.423,0,0,0,6.86551302139711,6.37084422799845,5.11764014140024,16,4.15574640116774,11.8932986495962,20.5,5.02012046540958,"2PostTestAvg",18.59,2.97501923195645,"2"
3,2,"spiral","pen",0.521461125005064,2.1,2.09137878941504,5.568,0.27831201022189,2.04219169616699,3.45911716149961,6.94833884692449,6.76907365538123,7.58866472409842,20,4.79088501947071,6.56939119971135,17.5,4.66876211711345,"2PostTestAvg",18.59,2.97501923195645,"2"
3,2,"spiral","touch",0.620037950028313,1.25,2.24517461909602,5.854,0,0,0,7.12654925783894,7.05282082430756,10.2706723226782,20,5.11853368697333,8.27473789744004,18.5,4.81825552800667,"2PostTestAvg",18.59,2.97501923195645,"2"
3,3,"loops","pen",0.359947622766818,3,1.31811715197339,3.316,0.16267510218317,1.04849510192871,2.7315455766344,6.72347574224242,6.31635651606462,4.36137249201949,15,3.98209423375112,11.4226226561644,20.5,5.1338368774272,"3PostTestAvg",18.075,2.94837857717052,"3"
3,3,"loops","touch",0.332785117379672,1.875,1.36917123378522,3.148,0,0,0,6.57725700354884,6.53728071023262,5.13461794688343,15,4.15048015371191,14.4452472968853,27.5,5.25072694480799,"3PostTestAvg",18.075,2.94837857717052,"3"
3,3,"spiral","pen",0.781043357198471,6.66666666666667,2.4887221204614,4.067,0.190891765060818,1.21847457885742,2.93906067547928,6.85005596362691,6.57975127637023,10.4200250996302,22.5,5.25736614087982,8.70116997795367,19,4.96837363260918,"3PostTestAvg",18.075,2.94837857717052,"3"
3,3,"spiral","touch",0.650128600345366,1.21875,2.29782951349861,5.18,0,0,0,7.07986384566418,7.11292566824061,10.77550741105,19.5,5.13271895064921,9.54698952608743,20,5.02620049633776,"3PostTestAvg",18.075,2.94837857717052,"3"
3,4,"loops","pen",0.300915842486168,2.6,1.14385875411673,3.298,0.157807620012075,1.2419002532959,2.54760418071601,6.58285571845402,6.33678180865771,3.86288307765609,13,3.83643023704001,11.2832780336248,22,5.18619813581251,"4PostTestAvg",17,2.89037175789616,"4"
3,4,"loops","touch",0.28036960023475,1.44444444444444,1.16859807916954,3.123,0,0,0,6.53831097727572,6.29331752476885,4.45694217580647,13,3.96991521967367,12.1630043573611,19,5.2017530689397,"4PostTestAvg",17,2.89037175789616,"4"
3,4,"spiral","pen",0.482418159554409,1.54545454545455,2.01462115431114,5.588,0.205711569168647,1.38042449951172,3.03158071275476,6.87336698732384,6.75093705781694,7.4085136629291,17,4.8091080553568,6.56497724053237,13.5,4.61649685886519,"4PostTestAvg",17,2.89037175789616,"4"
3,4,"spiral","touch",0.552571658547909,1.44444444444444,2.06904782894294,5.055,0,0,0,6.80031206082764,6.81894799503816,9.04414406346892,18,4.92473477310923,8.27404301714501,15.5,4.7609121822689,"4PostTestAvg",17,2.89037175789616,"4"
4,0,"loops","pen",0.556407938256619,3.05555555555556,1.9772881865271,2.129,0.434463534337362,2.67291666666667,3.842707156298,6.35762662739256,5.49978085300366,7.40389987855229,27.5,4.60641393569189,9.15247785309741,17.5,4.94445404119555,"PretestAvg",16.325,2.85215054507597,"0"
4,0,"loops","touch",0.725207056968476,5.625,2.23063848165658,2.507,0,0,0,6.56842611531764,5.6364211618785,10.1005267636274,45,4.84343330870269,9.62734537746928,26.5,4.91164050953125,"PretestAvg",16.325,2.85215054507597,"0"
4,0,"spiral","pen",0.835463930087079,3.8,2.72405103140455,3.334,0.395823758748891,2.77612050374349,3.70306501325534,6.68165197379083,6.62433437761645,12.3973436722267,23.5,5.44531456478549,12.3246348783306,30.5,5.36799808290027,"PretestAvg",16.325,2.85215054507597,"0"
4,0,"spiral","touch",1.30448827180761,4.1875,3.31204395879642,3.347,0,0,0,6.90906476707349,6.98354464627923,21.1114327738968,43,6.04001601602791,20.8254799940573,38.5,6.05139916958254,"PretestAvg",16.325,2.85215054507597,"0"
4,1,"loops","pen",0.876596883355084,3.9,2.74908067730459,2.028,0.30525213319293,2.06848958333333,3.32843495882386,6.60170608462747,5.97055526071082,12.1487089450796,25.5,5.13192520995773,17.8751945624421,33.5,5.59148263682879,"1PostTestAvg",16.97,2.88870370079547,"1"
4,1,"loops","touch",0.93937609040065,5.22222222222222,2.59503035471969,2.015,0,0,0,6.33044773692343,6.07642243206297,13.3950486773424,47,5.1760783310748,20.7442426685521,31.5,5.65090457492771,"1PostTestAvg",16.97,2.88870370079547,"1"
4,1,"spiral","pen",1.09121518989469,3.58333333333333,3.05261928878577,2.439,0.477894526334488,2.9129035949707,3.98966140223151,6.33506945459721,6.4145396532727,16.0994563411699,43,5.65628522738716,18.6434548996699,47,5.80176266643177,"1PostTestAvg",16.97,2.88870370079547,"1"
4,1,"spiral","touch",1.49553353036435,7.33333333333333,3.49543787111884,2.782,0,0,0,6.75810316123431,6.93777492440946,23.6010339878842,66,6.06716732708929,24.6577745694413,55.5,6.02769375038481,"1PostTestAvg",16.97,2.88870370079547,"1"
4,2,"loops","pen",0.726243932339408,3.5,2.35173408731134,1.861,0.318604097053816,2.05382843017578,3.36494356926104,6.27921093101769,5.72088864600239,9.82385325050567,25,4.94364212936391,14.8704048231933,29.5,5.34264815934657,"2PostTestAvg",15.605,2.80970385482871,"2"
